date,nok,usd,eur,gbp,brent,gdp yoy,interest rate
09/02/2019,11.628000259399414,106.12799835205078,116.6500015258789,129.02000427246094,6432.048586406861,,1.25
09/03/2019,11.652000427246094,106.19300079345703,116.44999694824219,128.1179962158203,6186.804047985381,,1.25
09/04/2019,11.625699996948242,105.86100006103516,116.12999725341797,127.97000122070312,6425.7627844703675,,1.25
09/05/2019,11.772339820861816,106.32499694824219,117.3270034790039,130.197998046875,6480.508645114896,,1.25
09/06/2019,11.881400108337402,107.0719985961914,118.13200378417969,131.94000244140625,6589.210891636962,,1.25
09/09/2019,11.904319763183594,106.94499969482422,117.85199737548828,131.3560028076172,6693.68754721756,,1.25
09/10/2019,12.024359703063965,107.33699798583984,118.58200073242188,132.49899291992188,6695.682049004972,,1.25
09/11/2019,12.017000198364258,107.5999984741211,118.89199829101562,132.9149932861328,6543.156054977415,,1.25
09/12/2019,12.063599586486816,108.02100372314453,118.95800018310547,133.23199462890625,6522.3083201823465,,1.25
09/13/2019,12.04755973815918,108.1760025024414,119.60399627685547,133.36599731445312,6514.359002747806,,1.25
09/16/2019,12.067000389099121,107.76499938964844,119.41999816894531,134.65699768066406,7437.9398961135885,,1.25
09/17/2019,12.069999694824219,108.16100311279297,119.00900268554688,134.3979949951172,6981.793081011972,,1.25
09/18/2019,12.108619689941406,108.08699798583984,119.6969985961914,135.1179962158203,6874.332906971744,,1.25
09/19/2019,12.116270065307617,108.42500305175781,119.58200073242188,135.197998046875,6982.570361976628,,1.25
09/20/2019,12.03633975982666,108.04100036621094,119.34600067138672,135.30599975585938,6944.875371654052,,1.5
09/23/2019,11.87600040435791,107.6520004272461,118.61699676513672,134.24000549316406,6972.619706292113,,1.5
09/24/2019,11.89799976348877,107.61399841308594,118.29199981689453,133.77499389648438,6790.4431356597925,,1.5
09/25/2019,11.890000343322754,107.16300201416016,118.02999877929688,133.7830047607422,6685.899630256346,,1.5
09/26/2019,11.901220321655273,107.69200134277344,117.9469985961914,133.08599853515625,6756.596345003054,,1.5
09/27/2019,11.864999771118164,107.75599670410156,117.66999816894531,132.8459930419922,6671.1737395086675,,1.5
09/30/2019,11.895999908447266,107.94400024414062,118.11000061035156,132.67999267578125,6560.836203071289,,1.5
10/01/2019,11.87378978729248,108.06900024414062,117.77999877929688,132.7899932861328,6364.183358417358,1.820647112707019,1.5
10/02/2019,11.805179595947266,107.73699951171875,117.80699920654297,132.41700744628906,6215.347353876801,,1.5
10/03/2019,11.73799991607666,107.16300201416016,117.45500183105469,131.8419952392578,6184.376748126524,,1.5
10/04/2019,11.71448040008545,106.82599639892578,117.23999786376953,131.83799743652344,6235.433295702824,,1.5
10/07/2019,11.734000205993652,106.76399993896484,117.26000213623047,131.6719970703125,6229.679233529663,,1.5
10/08/2019,11.736000061035156,107.2509994506836,117.6709976196289,131.78199768066406,6246.298388025054,,1.5
10/09/2019,11.672340393066406,106.96099853515625,117.22200012207031,130.68699645996094,6237.965401928406,,1.5
10/10/2019,11.678389549255371,107.1780014038086,117.73600006103516,130.8780059814453,6334.219719424436,,1.5
10/11/2019,11.826430320739746,107.87999725341797,118.77999877929688,134.11000061035156,6527.818452731328,,1.5
10/14/2019,11.935099601745605,108.45899963378906,119.61000061035156,136.8419952392578,6437.041462770081,,1.5
10/15/2019,11.895279884338379,108.38800048828125,119.50800323486328,136.66700744628906,6366.711330607301,,1.5
10/16/2019,11.917420387268066,108.81700134277344,120.06900024414062,138.83200073242188,6465.906020537717,,1.5
10/17/2019,11.840909957885742,108.677001953125,120.36000061035156,139.33399963378906,6510.839170428924,,1.5
10/18/2019,11.821359634399414,108.58100128173828,120.80000305175781,139.69000244140625,6451.882897343137,,1.5
10/21/2019,11.822999954223633,108.40799713134766,120.93099975585938,139.83599853515625,6391.735411613772,,1.5
10/22/2019,11.885979652404785,108.60099792480469,121.0979995727539,140.85400390625,6483.479658966826,,1.5
10/23/2019,11.854315757751465,108.48300170898438,120.7249984741211,139.7429962158203,6635.905015900265,,1.5
10/24/2019,11.900500297546387,108.64199829101562,120.94000244140625,140.35699462890625,6699.951835677493,,1.5
10/25/2019,11.874159812927246,108.60600280761719,120.59159851074219,139.4199981689453,6735.744343844301,,1.5
10/28/2019,11.822110176086426,108.73400115966797,120.5,139.4770050048828,6694.752418217773,,1.5
10/29/2019,11.816800117492676,108.96399688720703,120.93599700927734,140.08299255371094,6711.0925849096675,,1.5
10/30/2019,11.795809745788574,108.8740005493164,120.9800033569336,140.052001953125,6598.853239745484,,1.5
10/31/2019,11.853260040283203,108.78900146484375,121.3219985961914,140.3419952392578,6552.361508427886,,1.5
11/01/2019,11.746431350708008,107.99600219726562,120.49600219726562,139.73199462890625,6662.273227239377,,1.5
11/04/2019,11.900650024414062,108.22000122070312,120.83699798583984,139.9969940185547,6723.708791433717,,1.5
11/05/2019,11.892769813537598,108.69400024414062,120.947998046875,140.08399963378906,6843.374155858764,,1.5
11/06/2019,11.894789695739746,109.14600372314453,120.86900329589844,140.5749969482422,6738.674453064887,,1.5
11/07/2019,11.875250816345215,108.91300201416016,120.56500244140625,140.01400756835938,6784.190995174868,,1.5
11/08/2019,11.996150016784668,109.27400207519531,120.77300262451172,140.08099365234375,6830.717686307675,,1.5
11/11/2019,11.95044994354248,109.22599792480469,120.38973999023438,139.74400329589844,6791.672584297485,,1.5
11/12/2019,11.939290046691895,109.04199981689453,120.31300354003906,140.13400268554688,6767.146658382873,,1.5
11/13/2019,11.890358924865723,108.99299621582031,120.02400207519531,140.0659942626953,6797.893057563633,,1.5
11/14/2019,11.84412956237793,108.7979965209961,119.7699966430664,139.8300018310547,6775.939090517582,,1.5
11/15/2019,11.831317901611328,108.49199676513672,119.55799865722656,139.7449951171875,6867.54331246033,,1.5
11/18/2019,11.962639808654785,108.6989974975586,120.15399932861328,140.42999267578125,6787.165254472202,,1.5
11/19/2019,11.918100357055664,108.66200256347656,120.30000305175781,140.6909942626953,6618.602559560852,,1.5
11/20/2019,11.874300003051758,108.44499969482422,120.13899993896484,140.197998046875,6766.968146430969,,1.5
11/21/2019,11.878809928894043,108.47799682617188,120.18000030517578,140.19000244140625,6939.337589389645,,1.5
11/22/2019,11.872790336608887,108.58499908447266,120.1500015258789,140.25,6883.203025689698,,1.5
11/25/2019,11.86764907836914,108.7300033569336,119.83000183105469,139.6999969482422,6920.664879577642,,1.5
11/26/2019,11.864999771118164,108.99199676513672,120.00299835205078,140.55499267578125,7004.9152662164415,,1.5
11/27/2019,11.898460388183594,109.09700012207031,120.24700164794922,140.29800415039062,6988.753561469726,,1.5
11/28/2019,11.92529010772705,109.36699676513672,120.35199737548828,141.3699951171875,6988.753561469726,,1.5
11/29/2019,11.944580078125,109.51200103759766,120.58499908447266,141.3939971923828,6836.834258197632,,1.5
12/02/2019,11.890044212341309,109.53500366210938,120.68599700927734,141.4239959716797,6672.872222531121,,1.5
12/03/2019,11.886449813842773,109.02200317382812,120.75399780273438,141.0659942626953,6630.718199761352,,1.5
12/04/2019,11.827150344848633,108.65299987792969,120.4000015258789,141.1999969482422,6845.13899230957,,1.5
12/05/2019,11.876330375671387,108.83200073242188,120.5999984741211,142.66600036621094,6898.860460002441,,1.5
12/06/2019,11.895099639892578,108.73799896240234,120.73999786376953,143.07400512695312,7001.639686820679,,1.5
12/09/2019,11.896900177001953,108.62699890136719,120.12200164794922,142.7169952392578,6979.284679412842,,1.5
12/10/2019,11.867460250854492,108.58200073242188,120.13700103759766,142.70399475097656,6986.165529484861,,1.5
12/11/2019,11.848759651184082,108.76399993896484,120.64399719238281,142.80599975585938,6930.4422088793945,,1.5
12/12/2019,11.913766860961914,108.54900360107422,120.84400177001953,143.27200317382812,6968.845699923695,,1.5
12/13/2019,12.09867000579834,109.41300201416016,122.38300323486328,147.41900634765625,7135.916124924319,,1.5
12/16/2019,12.11520004272461,109.4000015258789,121.69400024414062,146.0709991455078,7148.1956990661565,,1.5
12/17/2019,12.150899887084961,109.57599639892578,122.03600311279297,145.42300415039062,7242.973194769293,,1.5
12/18/2019,12.128870010375977,109.51599884033203,122.12000274658203,143.68800354003906,7246.6734427349875,,1.5
12/19/2019,12.156869888305664,109.5510025024414,121.77100372314453,143.3515625,7289.5238068093895,,1.5
12/20/2019,12.196000099182129,109.38300323486328,121.66000366210938,142.36000061035156,7234.5917671917705,,1.5
12/23/2019,12.20407772064209,109.4990005493164,121.31099700927734,142.38099670410156,7269.63857963623,,1.5
12/24/2019,12.208000183105469,109.38200378417969,121.3010025024414,141.53811645507812,7350.47032048949,,
12/25/2019,12.262999534606934,109.38300323486328,121.2300033569336,141.39999389648438,7350.47032048949,,
12/26/2019,12.267000198364258,109.36900329589844,121.34200286865234,141.85899353027344,7428.342503596796,,
12/27/2019,12.33113956451416,109.54199981689453,121.68000030517578,142.46299743652344,7466.383108674316,,1.5
12/30/2019,12.42136001586914,109.4280014038086,122.39700317382812,143.2480010986328,7489.252683234867,,1.5
12/31/2019,12.344550132751465,108.87300109863281,121.98999786376953,142.76400756835938,7185.618072509766,,1.5
01/01/2020,12.496999740600586,108.68099975585938,121.97000122070312,144.4199981689453,7185.618072509766,1.298235256355329,
01/02/2020,12.385069847106934,108.71299743652344,121.9729995727539,144.04800415039062,7202.236080169678,,1.5
01/03/2020,12.340920448303223,108.54299926757812,121.24500274658203,142.70799255371094,7446.049584132386,,1.5
01/06/2020,12.209890365600586,107.96399688720703,120.5009994506836,141.2010040283203,7439.799420873402,,1.5
01/07/2020,12.324332237243652,108.40599822998047,121.36000061035156,142.7729949951172,7400.877135249029,,1.5
01/08/2020,12.189169883728027,108.01599884033203,120.48500061035156,141.63900756835938,7068.567227822263,,1.5
01/09/2020,12.291549682617188,109.03099822998047,121.16899871826172,142.875,7127.356653756404,,1.5
01/10/2020,12.328980445861816,109.50700378417969,121.65399932861328,143.11000061035156,7115.765473503736,,1.5
01/13/2020,12.315199851989746,109.56600189208984,121.79199981689453,142.91200256347656,7034.136987103266,,1.5
01/14/2020,12.367508888244629,109.99199676513672,122.47599792480469,142.8470001220703,7093.383636415412,,1.5
01/15/2020,12.3748197555542,109.85399627685547,122.24199676513672,143.04600524902344,7030.65576171875,,1.5
01/16/2020,12.402480125427246,109.88300323486328,122.54299926757812,143.28700256347656,7100.6399708395475,,1.5
01/17/2020,12.390999794006348,110.17500305175781,122.69499969482422,144.0570068359375,7144.848779792781,,1.5
01/20/2020,12.364859580993652,110.18000030517578,122.22899627685547,143.30999755859375,7144.848779792781,,1.5
01/21/2020,12.335729598999023,110.1729965209961,122.2509994506836,143.26199340820312,7116.073441825574,,1.5
01/22/2020,12.228516578674316,109.90799713134766,121.83799743652344,143.3860626220703,6947.284398048709,,1.5
01/23/2020,12.219120025634766,109.72799682617188,121.75,144.21499633789062,6807.525023554685,,1.5
01/24/2020,12.175000190734863,109.552001953125,121.10199737548828,143.71499633789062,6648.710848088376,,1.5
01/27/2020,12.000849723815918,108.802001953125,119.94999694824219,142.10299682617188,6454.134722655639,,1.5
01/28/2020,11.910380363464355,108.91999816894531,120.02100372314453,142.23899841308594,6481.828908215335,,1.5
01/29/2020,11.972620010375977,109.13200378417969,120.28700256347656,142.12899780273438,6527.185296201787,,1.5
01/30/2020,11.891449928283691,108.98699951171875,120.03399658203125,141.91099548339844,6352.852301318664,,1.5
01/31/2020,11.842350006103516,108.87699890136719,120.06300354003906,142.46099853515625,6332.286239490204,,1.5
02/03/2020,11.764880180358887,108.37200164794922,120.17500305175781,142.84271240234375,5900.855572412111,,1.5
02/04/2020,11.694419860839844,108.61199951171875,120.1510009765625,141.15199279785156,5860.703394215088,,1.5
02/05/2020,11.875720024108887,109.4469985961914,120.88200378417969,142.61000061035156,6050.229948795168,,1.5
02/06/2020,11.920559883117676,109.81400299072266,120.79299926757812,142.69000244140625,6032.08321779297,,1.5
02/07/2020,11.92199993133545,109.96800231933594,120.73999786376953,142.16329956054688,5989.957220572513,,1.5
02/10/2020,11.784658432006836,109.6449966430664,120.0459976196289,141.3280029296875,5840.789021367644,,1.5
02/11/2020,11.815999984741211,109.76599884033203,119.76300048828125,141.75999450683594,5928.4614131277485,,1.5
02/12/2020,11.880599975585938,109.84300231933594,119.93000030517578,142.30499267578125,6128.141199960024,,1.5
02/13/2020,11.883760452270508,109.84600067138672,119.45999908447266,142.3179931640625,6188.723694587097,,1.5
02/14/2020,11.85983943939209,109.75800323486328,118.98999786376953,143.16000366210938,6291.328711926879,,1.5
02/17/2020,11.878069877624512,109.79100036621094,119.0250015258789,143.28900146484375,6291.328711926879,,1.5
02/18/2020,11.862360000610352,109.83000183105469,119.01899719238281,142.8300018310547,6342.682605743408,,1.5
02/19/2020,11.781270027160645,109.91899871826172,118.65799713134766,142.88699340820312,6498.411086817476,,1.5
02/20/2020,11.998900413513184,111.20999908447266,120.22000122070312,143.74000549316406,6595.865198423766,,1.5
02/21/2020,12.006190299987793,111.9540023803711,120.77999877929688,144.21499633789062,6549.309139251709,,1.5
02/24/2020,11.953350067138672,111.55699920654297,120.91000366210938,144.49400329589844,6280.658970217133,,1.5
02/25/2020,11.848999977111816,110.85700225830078,120.26699829101562,143.28399658203125,6091.592358670809,,1.5
02/26/2020,11.775139808654785,110.28600311279297,119.97000122070312,143.3939971923828,5892.5811799731455,,1.5
02/27/2020,11.735199928283691,110.36299896240234,120.13300323486328,142.42999267578125,5758.741319538269,,1.5
02/28/2020,11.67492961883545,109.66000366210938,120.58899688720703,141.3280029296875,5540.023435208132,,1.5
03/02/2020,11.431838035583496,107.6969985961914,119.01100158691406,137.91099548339844,5589.474391474912,,1.5
03/03/2020,11.67270278930664,108.48699951171875,120.89099884033203,138.4929962158203,5626.135860892944,,1.5
03/04/2020,11.532259941101074,107.03700256347656,119.64299774169922,137.22000122070312,5472.80205539841,,1.5
03/05/2020,11.629549980163574,107.677001953125,119.94100189208984,138.6009979248047,5382.773508368991,,1.5
03/06/2020,11.433509826660156,106.24800109863281,119.24600219726562,137.58299255371094,4809.8470583715825,,1.5
03/09/2020,10.953680038452148,103.93800354003906,118.33200073242188,136.1179962158203,3571.309865074465,,1.5
03/10/2020,10.794329643249512,103.11199951171875,117.51699829101562,134.78900146484375,3837.828747695312,,1.5
03/11/2020,10.9443998336792,105.0260009765625,118.83000183105469,135.56500244140625,3758.8806711053476,,1.5
03/12/2020,10.764599800109863,104.55000305175781,117.73300170898438,133.99200439453125,3473.15122900391,,1.5
03/13/2020,10.271100044250488,104.61000061035156,116.98400115966797,131.46192932128906,3541.048361038207,,1.5
03/16/2020,10.512137413024902,106.68800354003906,119.00257873535156,132.25399780273438,3205.9744249816868,,1.0
03/17/2020,10.324810028076172,106.17500305175781,118.49199676513672,130.20599365234375,3050.4077890739427,,1.0
03/18/2020,10.18883991241455,107.37699890136719,118.25399780273438,130.1300048828125,2671.539642551652,,1.0
03/19/2020,9.692360877990723,108.36000061035156,118.76799774169922,125.96199798583984,3085.0091429718013,,1.0
03/20/2020,9.803000450134277,111.29100036621094,118.59100341796875,127.86299896240234,3002.631138935394,,1.0
03/23/2020,9.372119903564453,110.46199798583984,118.10900115966797,128.35000610351562,2985.7878814054857,,0.25
03/24/2020,9.611029624938965,110.8270034790039,119.29199981689453,128.46299743652344,3008.9531021778093,,0.25
03/25/2020,10.052650451660156,111.12000274658203,120.03600311279297,131.00399780273438,3043.5768074066145,,0.25
03/26/2020,10.336039543151855,110.8759994506836,120.72200012207031,131.36500549316406,2920.4738424493407,,0.25
03/27/2020,10.48313045501709,109.10900115966797,120.53399658203125,133.06399536132812,2720.087432207947,,0.25
03/30/2020,10.233149528503418,107.41300201416016,119.63099670410156,133.7259979248047,2444.7199504271703,,0.25
03/31/2020,10.229829788208008,108.03500366210938,119.1500015258789,133.63600158691406,2456.715958549117,,0.25
04/01/2020,10.313610076904297,107.50800323486328,118.54399871826172,133.35299682617188,2659.7479754238884,-4.774706121485361,0.25
04/02/2020,10.249210357666016,107.25700378417969,117.48999786376953,132.78799438476562,3211.2747505797597,,0.25
04/03/2020,10.380844116210938,108.0009994506836,117.13999938964844,133.83099365234375,3683.914157181396,,0.25
04/06/2020,10.279999732971191,108.69300079345703,117.447998046875,132.7779998779297,3592.3035932975763,,0.25
04/07/2020,10.470009803771973,109.11499786376953,117.85800170898438,133.5279998779297,3477.4950734912854,,0.25
04/08/2020,10.595849990844727,108.6510009765625,118.36699676513672,134.03700256347656,3568.0988886491396,,0.25
04/09/2020,10.636489868164062,108.9219970703125,118.2969970703125,134.93499755859375,3428.864417912904,,
04/10/2020,10.603460311889648,108.56099700927734,118.59200286865234,135.1300048828125,3428.864417912904,,
04/13/2020,10.585269927978516,108.33599853515625,118.4280014038086,134.97000122070312,3438.584568709717,,
04/14/2020,10.45981216430664,107.62300109863281,117.53700256347656,134.76199340820312,3185.640873574448,,0.25
04/15/2020,10.387200355529785,107.10399627685547,117.6500015258789,135.21200561523438,2965.709714105833,,0.25
04/16/2020,10.227999687194824,107.60900115966797,117.33699798583984,134.71800231933594,2993.682379422302,,0.25
04/17/2020,10.397475242614746,107.94499969482422,117.19999694824219,134.77000427246094,3031.095583195114,,0.25
04/20/2020,10.409549713134766,107.66999816894531,116.9990005493164,134.4290008544922,2753.121820321656,,0.25
04/21/2020,10.307160377502441,107.66899871826172,116.94999694824219,133.9429931640625,2081.2417370095063,,0.25
04/22/2020,10.154789924621582,107.72100067138672,116.93199920654297,132.4720001220703,2194.276874079209,,0.25
04/23/2020,9.98805046081543,107.81300354003906,116.4800033569336,132.84100341796875,2299.651357283554,,0.25
04/24/2020,10.118229866027832,107.66699981689453,116.0009994506836,132.96600341796875,2308.3805335746,,0.25
04/27/2020,10.105050086975098,107.49500274658203,116.31999969482422,132.92575073242188,2148.825080300521,,0.25
04/28/2020,10.193465232849121,107.28299713134766,116.13500213623047,133.25799560546875,2195.0100230868557,,0.25
04/29/2020,10.242010116577148,106.74099731445312,115.63200378417969,132.73300170898438,2405.942177192075,,0.25
04/30/2020,10.33899974822998,106.61000061035156,115.95999908447266,132.94400024414062,2694.0347642257693,,0.25
05/01/2020,10.448010444641113,107.28500366210938,117.41100311279297,134.94900512695312,2836.6155541225453,,
05/04/2020,10.218620300292969,106.73799896240234,116.97200012207031,132.9149932861328,2903.2736532119743,,0.25
05/05/2020,10.305414199829102,106.6969985961914,116.33100128173828,132.76300048828125,3304.405973261033,,0.25
05/06/2020,10.380000114440918,106.4520034790039,115.37799835205078,132.4499969482422,3163.753470301206,,0.25
05/07/2020,10.32800006866455,106.19100189208984,114.67500305175781,130.8489990234375,3128.386818520201,,0.25
05/08/2020,10.38621997833252,106.35900115966797,115.26300048828125,131.61599731445312,3293.9381928839866,,0.0
05/11/2020,10.457719802856445,106.91899871826172,115.88700103759766,132.72999572753906,3168.0098422921,,0.0
05/12/2020,10.441490173339844,107.56600189208984,116.26599884033203,132.63099670410156,3224.8286874850455,,0.0
05/13/2020,10.534480094909668,107.13800048828125,116.20899963378906,131.2729949951172,3127.358291470795,,0.0
05/14/2020,10.523579597473145,106.93299865722656,115.70800018310547,130.88099670410156,3328.824158457719,,0.0
